"Sample_name","Bioactivity","521.2015_5.8094","313.1421_7.1964","191.0525_0.8311","485.3616_20.9064","377.0837_0.8187","183.0267_3.2085","533.3835_19.8615","951.4056_5.8065","475.1955_5.8095","169.0112_1.5212","293.1157_10.0546","975.7719_19.8133","661.4321_18.8244","617.3858_18.177","205.032_1.686","507.222_7.1446","447.0551_5.1219","587.3041_19.87","633.3784_14.7425","215.0299_0.816","585.2885_20.8916","691.443_18.5762","751.4638_19.4828","299.0535_10.6847","721.4544_20.5023","455.351_17.1966","315.0116_5.7338","300.9963_4.5124","709.4539_17.388","431.1903_3.6684","587.3047_25.8738","435.1279_5.9198","133.0112_0.8715","482.0403_3.4947","491.2113_6.4347","353.0848_2.9775","329.231_8.5422","371.1173_0.8108","481.0609_0.8674","503.1772_5.4517","431.3156_20.1717","377.1783_5.2486","795.4118_13.0414","403.1586_4.6688","501.3574_17.2335","301.0698_8.0139","337.0904_3.7516","509.2232_4.8707","681.2968_18.5431","471.3464_21.4964","315.1582_6.5355","315.0698_1.9734","605.405_17.112","341.1071_0.7927","305.064_2.0916","513.3582_15.6741","272.9557_0.6774","517.3904_19.8135","179.053_0.7901","433.0587_1.6796","633.0738_3.5159","129.0161_1.4023","461.2169_7.1399","721.3655_12.5143","523.2173_5.4668","761.3583_18.8296","111.0056_1.6734","567.2077_5.369","603.4057_18.6511","627.2081_6.5904","491.1897_5.2373","723.3826_13.5063","317.0466_1.4055","256.8435_26.0991","665.4274_18.6443","830.4812_20.7488","459.3485_20.5628","405.1398_2.5077","679.387_13.1752","513.2543_4.9099","343.1535_7.9898","649.4335_16.1138","447.0916_5.2913","691.4429_18.2115","463.0865_4.6664","679.4438_15.3235","269.0795_8.2737","116.9253_26.0862","895.1955_5.2822","635.417_15.25","1299.881_16.1101","431.0964_5.8697","269.0437_10.5275","677.4295_17.4478","927.1883_4.7082","651.4099_12.1786","477.0665_4.7258","277.2142_17.614","301.0322_6.9173","749.3584_16.1067","267.0693_0.824","415.1962_5.4908","791.3674_18.2083","461.1078_6.8629","289.0685_3.1244","413.1427_4.9719","216.8507_26.0825","515.08_5.2973","661.4324_19.1501","667.4052_12.5899","479.0817_4.0693","519.3683_19.2409","651.4115_12.7346","451.2162_2.3385","555.2841_19.3669","665.4251_14.6096","785.0857_3.4536","695.4399_16.6881","531.0752_4.6599","293.2097_13.2478","677.4266_16.6871","449.0702_4.5595","417.2109_5.5199","791.3717_18.556","607.3507_11.4959","315.1063_3.4391","501.0629_5.1545","395.1906_3.3857","693.4244_13.9876","429.1751_5.5421","367.0402_10.6861","383.1179_0.833","540.3287_14.5729","709.4175_14.0309","717.4235_16.0916","285.0385_7.9867","158.9754_0.6805","181.0686_0.7897","783.0709_2.0834","783.0716_2.6536","551.0421_3.152","935.0828_3.191","679.4436_19.25","617.0591_2.8466","533.058_2.8877","481.0612_1.1007","469.0028_3.5848","433.0395_4.0965","585.2287_13.4693","483.0192_5.2933","951.0778_2.5417","331.0648_1.2118","603.0044_4.5082","467.0356_3.1363","505.0621_5.548","457.2254_20.828","558.0479_3.9068","965.0924_3.2445","965.0937_4.3542","471.3473_13.8544","634.9936_4.525","475.0335_2.5431","603.2394_11.2111","461.3614_21.8688","621.4376_23.7776","441.2867_18.9716","867.0909_4.0883","679.4439_18.8255","391.0294_2.6315","392.0379_3.4414","624.0713_3.6299","311.1263_7.2461","463.0507_3.5139","363.033_2.1443","309.1107_7.9875","561.2891_21.9352","327.1579_9.0388","619.42_17.8346","387.1133_0.7924","965.0922_3.4375","633.3798_13.2314","453.3362_18.9741","225.0586_0.7759","497.3628_20.1014","523.2166_5.3214","655.3303_9.0537","649.4313_16.3317","895.1256_5.1208","543.3689_20.0475","527.4436_26.0039","499.3419_18.9783","191.0165_1.0819","363.1355_9.0419","719.3468_17.8735","593.2604_6.8205","493.0304_3.4996","537.1965_5.8962","421.133_1.6269","911.7158_17.2011","491.0449_4.4068","373.1114_2.0436","477.1756_5.0428","347.096_0.869","173.0424_0.8671","327.1211_7.3428","463.1962_6.3097","559.3113_13.8498","345.1324_5.5236","153.0159_2.3422","297.0585_3.5453","461.1799_5.6597","193.0473_6.0595","955.364_5.0408","493.2063_5.9546","433.0752_5.1618","311.0743_4.3781","285.0593_2.6572","447.2015_6.8752","439.1803_4.1669","227.1267_8.3055","527.284_14.0427","397.0765_5.3293","311.1262_8.393","357.1169_3.1552","789.3521_12.4152","369.0789_1.0071","389.1783_3.7754","367.101_4.2556","477.1031_6.7161","577.2698_14.1046","325.0899_4.3556","713.2967_13.3735","699.3814_13.8725","571.2898_16.5246","655.2554_7.3417","545.1628_5.0493","225.1103_4.1803","303.0462_0.8329","727.4132_16.5198","625.2501_5.6395","359.1478_7.0128","507.1864_4.7397","667.2406_7.5154","471.3467_20.7465","987.4281_5.9739","623.2138_6.7649","571.273_20.6801","639.2664_5.6614","609.2552_6.2229","719.3081_7.0161","639.2663_6.831","607.2405_5.5814","953.3489_5.0629","923.3728_5.6899","619.4006_15.5746","653.2237_6.7901","505.1725_5.406","927.4055_6.2954","475.1603_4.1058","331.1528_7.2025","1251.514_6.1657","447.1129_2.3008","477.2122_6.4772","445.1859_6.301","653.246_5.5644","313.1419_5.7591","389.1581_6.5336","295.2258_14.2157","453.3363_18.8358","279.2303_18.884","491.1915_6.3101","603.4057_16.1736","571.2728_21.3184","529.1839_5.9537","653.2799_6.814","547.3264_6.4545","357.1325_6.7767","501.3577_19.974","651.2446_8.1485","647.3953_14.4118","587.4101_19.8286","619.3994_16.4939","564.3305_13.7201","629.2372_6.8329","421.162_3.6635","567.2071_4.6808","633.4174_16.973","693.2384_6.1811","295.1309_9.4004","479.1918_4.8263","713.2631_11.5758","417.1025_3.0105","691.2764_5.5337","441.1754_4.6457","359.0962_2.1783","453.1012_0.824","325.1419_9.6392","174.9529_26.0689","329.1378_6.3285","597.2182_4.6442","585.343_16.2301","387.1636_3.5935","741.2875_7.0351","489.1759_4.8044","531.3308_7.5993","491.1387_3.7494","499.1776_3.6639","477.0676_4.4147","505.2076_6.7248","167.0315_4.6157","463.1805_3.2034","515.4119_20.5374","329.0852_1.9311","179.0671_4.3447","343.1165_5.6656","497.3619_19.5259","293.1771_22.9571","441.1971_4.9439","471.2116_6.4579","551.2131_4.6612","327.1208_7.7985","553.2616_20.3535","1003.73_17.3231","487.3422_14.7654","907.6854_20.2459","547.3634_17.285","299.0887_9.5983","519.368_15.4897","499.3421_20.2652","515.3372_16.8422","521.385_13.6677","583.2739_20.7014","939.6752_17.039","563.3585_14.5333","617.4079_14.9837","549.3794_16.9416","623.417_18.5485","515.3367_16.2598","471.3467_21.4167","143.0321_2.6818","295.1312_10.8271","316.9915_4.5132","830.4745_24.5934","501.3577_19.2775","483.3465_20.6317","305.0279_4.2701","469.3318_15.695","219.0481_2.5207","487.3418_15.511","633.0725_3.0431","663.0833_2.2125","815.097_3.8967","467.0363_4.0111","935.0837_3.993","801.0822_2.8734","407.0421_3.8973","629.1869_5.3258","815.0982_1.8964","827.099_4.1197","967.1072_3.876","468.0441_4.2809","316.0317_3.0683","469.3311_18.4334","533.3846_17.3675","482.0405_3.2564","469.0505_4.8565","967.0512_5.3121","558.0456_4.5496","325.0179_4.3881","378.0404_2.8104","635.0891_3.8617","951.0805_1.7919","559.0562_4.7062","345.0805_1.4034","501.3584_18.71","487.3773_17.3809","453.335_20.4272","685.0655_2.239","327.1219_6.9756","485.3272_13.3647","325.1059_5.4831","400.032_2.8101","663.1443_1.183","483.0762_2.7794","927.1132_3.4988","499.3424_20.4201","794.0652_2.0743","953.0923_3.3269","633.3786_15.7842","337.0909_2.9598","295.0789_3.3697","561.234_7.6725","499.414_23.8568","1207.825_18.6062","299.1628_9.1203","1015.388_4.7821","323.1263_9.4989","211.095_9.2536","375.1421_5.2858","327.1212_5.3993","137.0216_3.0592","461.107_7.5137","923.2277_7.5197","699.3816_14.341","383.0595_3.8549","313.1414_7.6315","955.2202_6.7023","787.1017_4.4563","541.0826_3.2602","483.0765_1.8859","541.0819_3.477","505.3014_16.319","369.044_1.9933","515.0446_8.9461","313.1424_6.5948","427.1806_3.3751","845.1092_5.2058","529.0948_7.5014","269.1365_4.3996","619.2344_7.9912","483.0769_2.354","537.327_16.0939","1187.533_6.8319","459.2002_7.4176","297.1472_9.7375","457.3321_12.7169","517.3534_14.4098","637.2498_6.2129","304.9125_26.2037","453.3361_19.6133","959.4005_4.8431","567.2093_4.9187","591.2435_6.9301","509.2028_4.5707","507.186_3.3772","561.195_5.9772","540.4916_20.5532","1057.755_18.5858","283.0588_10.2229","785.0869_3.8269","313.0687_9.249","845.1796_5.32","629.1858_5.9751","491.0825_5.437","469.3319_16.3317","535.3642_14.4257","857.1092_4.5548","392.0368_3.8319","633.077_2.3908","473.3628_14.8278","311.1262_8.0301","655.0571_3.5133","505.0567_2.7807","549.3786_17.4975","329.0271_7.0987","563.3951_19.088","519.3679_12.7425","485.3267_15.2657","577.135_8.6129","505.0582_2.6055","331.0644_1.481","519.37_13.2227","493.2061_6.276","269.0434_7.7794","455.3522_18.6881","907.6868_19.6081","587.2431_10.0675","561.3813_14.9508","535.3644_14.7511","489.3575_15.7783","627.2965_5.7587","535.3622_15.3129","329.066_9.4042","449.1092_6.0173","531.3687_19.2383","519.3678_13.4505","911.7161_18.6944","695.4032_7.9373","519.3674_18.4848","499.4129_25.9877","509.1665_4.3272","515.41_25.0647","361.1036_10.0584","345.1318_3.8929","475.1948_4.6617","713.2621_11.3606","577.375_15.1829","519.3695_15.0233","471.3466_16.1327","553.2619_20.1691","947.7386_15.2391","471.3452_15.572","979.7313_14.4375","431.2785_19.4968","577.374_12.1778","313.0681_10.5665","511.3432_17.5972","967.7111_20.6372","947.7394_14.8116","627.1522_9.2769","565.3739_17.4327","565.374_16.4704","521.3845_11.52","517.3529_13.8768","503.3734_16.0842","547.3621_19.3801","381.0568_9.2496","521.3814_12.0223","351.1277_2.5055","515.3379_15.9119","299.0536_7.9018","979.7257_15.3272","557.3494_17.5985","551.3564_14.5766","959.7364_18.4523","945.722_15.5565","361.1279_4.114","539.3488_16.9441","563.3932_17.9571","537.3777_12.3606","469.331_15.9473","475.3057_13.63","187.0939_5.7224","285.0375_6.8633","383.3507_21.1508","112.9827_26.187","1005.745_17.4457","365.142_3.1297","501.3194_12.3025","353.0474_2.6638","209.064_0.8075"
"cor","0","-0.0990331837715462","-0.277778860100569","-0.227760719474164","-0.548205564693836","-0.277674101561888","-0.64698928161494","-0.622613496677409","-0.169975615104143","-0.123795786444844","-0.862462116801578","0.567530659226428","-0.317704107525899","-0.561091241649771","-0.0707751749292432","-0.0804192440012751","-0.314445812432593","-0.684115530245199","-0.470359540717964","-0.436164215413848","-0.633409371100104","-0.489767068767713","-0.408462030562307","-0.523802493415063","-0.403720094997894","-0.487926021085794","0.0481423127819952","-0.406213297405587","-0.345677799299332","-0.603767688285996","0.135216719159126","-0.317719471512107","-0.495087557174666","-0.202684816484476","-0.456651069747946","-0.571198910461133","-0.0129719971931112","-0.151717014329684","-0.51310943773959","-0.566875721872011","-0.287710101464754","-0.317717380109716","-0.402129993678791","-0.584826645756336","-0.0686281359758335","0.354764594331366","-0.510673873580117","0.144396568088338","-0.301433766110591","-0.233463276357401","0.0479085687187846","0.123403823918301","0.0370324189534866","-0.559098435616323","-0.171782449567017","-0.461518519827364","-0.409021226541032","-0.781290253171605","-0.599630369709085","-0.571756806558269","-0.0744523175437102","-0.453227891458087","-0.403208012973543","-0.376845830138367","0.039027956126201","0.0540742167127443","-0.565535137150751","0.210998841391603","-0.0119369198210049","0.460518900239496","-0.454687297373352","0.434653501604495","0.143785463246448","-0.2829480269781","0.263707460588798","-0.578495425374529","-0.322727867167221","-0.317739069335973","-0.25299073695276","-0.33444844120114","-0.51175135772019","0.317143505195277","-0.394682884740914","-0.286852548329514","-0.443468215843045","-0.34189650537331","-0.361386006853401","-0.490036585266203","0.0406680723314288","-0.347496593127224","-0.306640306841238","-0.287199228713918","-0.338298468007154","-0.522218505884737","-0.382302238900946","-0.301200980556517","-0.289280511716414","-0.274927640271194","-0.0437356193715411","-0.507251133858271","-0.302173027703094","-0.213341226553763","-0.259767849399659","-0.37997885191066","-0.341074912928182","-0.504464053444643","0.151234846206542","0.142381802939679","-0.277879390228135","-0.55143781037261","-0.294999277194296","-0.318811972589286","0.00798167037483879","-0.30330087986378","-0.298715037955136","0.10599140828449","-0.282527660891556","-0.671700579368651","-0.466657423117141","-0.258212178205113","0.197812971392419","-0.34339670398397","-0.293847539194102","-0.298141132505207","-0.548226248574949","-0.32559343591767","0.13166260164343","-0.203272341321813","-0.416217686276036","-0.334806026011371","-0.414272902175402","-0.512768065990285","-0.0734893622068541","-0.376317200007598","-0.309669218521705","-0.35743917400695","-0.300797284107708","-0.562943511184131","0.150774043375409","-0.488999365284369","-0.496708311453772","-0.322328677270509","-0.459434278673215","-0.538665499595439","-0.325002543658554","-0.538320370169424","-0.579215602667815","-0.471896046829205","-0.3410263413029","0.0084512251373246","-0.558965919005403","-0.472130587866125","-0.610676119395179","-0.335467620186663","-0.446677242396415","-0.503251133638961","-0.250321626474198","-0.323889728438884","-0.457018408937688","-0.387307234055555","0.126354742347702","-0.0703355091920341","-0.461047231481631","-0.230324576659408","0.143072416220091","-0.201224385144938","-0.326019898004446","-0.344794127726278","-0.528361320658248","-0.528790021709957","-0.660836072865484","-0.326602722905727","0.244318650947551","-0.376171865460839","-0.283227723058264","0.179900958478034","0.239092559788901","-0.192096374252984","-0.549017591197804","0.104701090730301","-0.572619331667527","-0.443816412483425","-0.174431111502717","-0.760823830212025","-0.421599265243239","0.19999216183027","-0.268646216252505","-0.568138493679227","-0.665224745635369","-0.356913794950891","-0.266727632275257","-0.1468278219181","-0.448200723499397","-0.0790599257656878","-0.425835280794208","0.449471455806131","-0.486028183483981","-0.462655993530911","-0.181137802467518","0.181062706166207","-0.575875723408533","0.0238236168877339","0.581138296741607","-0.000829223604966758","-0.105798549254513","0.474280840295507","0.536848254785159","0.0222614351826024","0.503183946316207","0.0343421291804034","0.233930237282297","0.553380247030379","0.267828022740795","0.531253503602526","0.529397605330829","-0.188712455108576","0.236524029105746","0.627072968582122","0.267692472188095","-0.0939988436575629","0.267085166488802","0.0565494690226876","-0.209910196714328","-0.00635696953484592","0.563541537234285","0.141546716280924","0.218259505967656","0.469623171205549","0.249697740289381","-0.14989931186273","-0.027339017816893","0.0086272361997604","0.00390511207776422","-0.099351918720463","-0.306146102214636","0.507437993788419","0.193260118094397","0.396426840384324","0.203270488297303","0.0436612635004228","0.493349519203907","0.474798215490262","0.458769316408165","0.379858466882287","0.676378014381115","0.372916246370513","0.273818237301648","0.68150370002663","0.374156119554692","0.551417788693675","0.419670001612638","0.431437597408494","0.554211597313417","0.493397744524573","0.492729724187376","0.364595813686988","0.36979552177427","0.4766341264429","0.472375360293619","0.554065309200145","0.507283259773682","0.26781839745926","0.272219047215812","0.266681837809974","0.412884860332493","0.51175860295985","-0.0287715535521443","0.600640203513229","0.539873400466954","0.445322836907958","0.000863424134789555","0.472330979770903","0.355208240341511","0.509897510623774","0.493008996709243","0.498536265084324","0.338416467217564","0.483258833270174","0.622441436376387","0.372951443687706","-0.14556200784118","0.436686687977004","0.357145980171338","0.0483989110293586","0.468247767022711","0.0355248980898065","0.354286022127363","0.327377028984388","0.547416949908933","-0.237807414549623","0.384050068486841","0.0995241659249079","0.260043042851738","0.392712245488803","0.454599644128016","0.0394710061868601","0.206462536896967","0.142961273228903","0.00232664808030429","0.359100138888959","0.148383127744553","-0.0882193377487775","0.441027897832043","0.591255580596547","0.227641399545211","0.362481518448092","0.231879168501318","0.135519881651889","-0.672382978281052","0.37294913679134","0.561883004763824","0.328016540204291","0.179107136966528","0.13695896208128","0.242518096455614","0.297175849433206","0.0716759343552172","-0.243551029695872","-0.113136765445329","0.107043723877001","0.225801326452268","0.422238397299483","0.306257682517004","0.344017544510476","0.397365168733763","0.252751337527437","0.324195369293501","0.267817856017857","0.339406346741963","0.25895080784709","0.331703565864577","0.298581645622695","0.388944600661917","0.267821004220703","0.284528390159225","0.267815282229441","0.25007683682323","0.267812054618568","0.333703022614145","0.418615960334179","-0.262931589571592","0.190118609049871","-0.205064532786165","-0.230139644801284","0.155956337585454","0.375448725840526","-0.461399874425868","0.384247027654778","-0.262190788902116","0.327517278604991","-0.445425145397229","-0.393348167434644","-0.347724739927709","-0.39855003141771","-0.344615113451149","-0.336552386675434","-0.352368207400096","-0.386200412885364","-0.470070946197564","-0.539444523361107","-0.521755728216718","-0.650223746906762","-0.44294864192408","0.0505893172334149","-0.0253935869238156","-0.473666281416699","-0.638293286599795","-0.425430322666566","-0.499643790160502","-0.375981035596339","-0.362797538730743","-0.510322269221176","-0.467133160628085","-0.40766399578864","-0.421170128187264","0.328254647686773","0.0787769810663449","0.348251491671265","-0.394069309186166","-0.357387785838916","0.0772778515625865","0.0129991767287544","-0.378290303290288","-0.493006116149373","-0.276406346408367","-0.318648546305847","0.348782037257037","-0.318626941720943","-0.479875395029677","0.29618036612235","-0.0651934223230533","0.248991382815419","0.322715022026352","0.26782587401689","0.479796133039877","-0.344015937655253","0.376093222356283","0.501355132925239","0.232371374261097","0.527591869018377","0.164505107410801","0.741610816205122","-0.145865927427362","-0.269185584262251","-0.0108310628519242","-0.260508186181535","-0.184659310327353","-0.174481563442327","-0.412124946857821","-0.18015259844105","-0.621145152113707","-0.15793831661477","0.0873688778181876","-0.31130060609302","-0.23309005412502","-0.30445717302929","-0.236944236254987","-0.217601916769191","-0.122370978813155","-0.172563383538963","0.0233507779527953","-0.235331137128828","0.0523278366018988","0.267826362895248","-0.10768049818056","0.246436375313322","0.253234254773319","0.357808235668194","0.426021404295893","-0.0654346157353735","0.212893822861024","0.267810752403562","0.211544117321211","0.342483977334138","0.4395106175747","0.406698065446212","0.534114020912493","-0.422363464062639","0.267783960338474","0.07891153018942","-0.402484400761219","0.343591473466649","-0.21779489243833","-0.159569132734671","-0.264409387947078","0.340881501653903","0.313513744077046","-0.441948200215825","-0.476992875287031","-0.639539222220788","0.350510849771325","-0.142024945589073","-0.489168929563074","-0.273834119386595","0.228900604302096","-0.302452668057321","0.224273477929282","0.330365297714762","0.329571005303327","-0.035575263690728","-0.267758078051644","-0.516670796268549","0.321458671793621","0.50310045814249","0.307464541165673","0.318790507253069","0.273187636346339","0.447926725204362","0.280695808445359","0.299833955452332","0.323698704833521","0.325889688664969","0.228047768743996","0.293910738138078","0.410739204039421","0.279992149474595","0.292569957322727","0.313504438908166","0.0494730767071918","0.233883594270744","0.206762388500091","0.401851279558437","-0.170688313524495","0.236488639565839","0.229411404820649","0.374490359810428","0.216904434631068","0.359342185362243","0.259021103610074","0.389630368412908","0.325326967198672","0.381646853136421","0.334568498606598","0.277741547759253","0.312453824419383","0.334025498679633","0.299775432706492","0.318825968380557","0.367375661686799","0.384752572570441","0.284722634755927","0.198961568885194","0.340475218252626","0.348069944454145","0.320687112460971","0.37339406969131","0.368843061659306","0.374666656818541","0.328250947666931","0.0891409558600715","0.0414138239406025","0.318676101307475","0.271689567471151","0.313879138515824","0.233324513243673","0.267812065558294","0.282607601061626","0.361411731965979","0.368826979775812","0.251090353951435","0.364687246209788","-0.0330871495799945","0.332766338727808","0.109023533990602","0.168292432080152","-0.0979619876584901","0.139544506618817","0.26780546140535","0.242564572489229","0.268044881363145","0.639881843736947","-0.236749718329645"
